date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,Net_Profit_Margin
2024-07-01,2024,7,Europe,Accessories,Direct Sales,1.05,0.7743,0.9909,1.0117,0.4376,0.7396,0,26682.0,33.36,890009.59,408252.07,481757.52,89000.96,178001.92,214754.64,1530.61,213224.03,571.43,48910.1,163742.5,0.1839783546602009
2024-07-01,2024,7,Europe,Home & Living,Direct Sales,1.05,0.7743,0.9909,1.0117,0.2416,0.6574,0,29683.0,38.28,1136368.38,521258.14,615110.24,113636.84,227273.68,274199.73,1530.61,272669.11,571.43,62582.47,209515.22,0.18437262395491857
2024-07-01,2024,7,Europe,Beauty & Health,Direct Sales,1.05,0.7743,0.9909,1.0117,0.1556,0.6257,0,27771.0,53.68,1490889.3,683878.74,807010.55,149088.93,298177.86,359743.77,1530.61,358213.15,571.43,82257.6,275384.13,0.18471131961306583
2024-07-01,2024,7,Northeast US,Enterprise,Direct Sales,1.05,0.7743,1.0104,1.0117,0.4324,0.7206,0,58475.0,34.89,2040284.88,938823.79,1101461.09,204028.49,408056.98,489375.62,1530.61,487845.01,571.43,112072.92,375200.66,0.18389621159178515
2024-07-01,2024,7,Northeast US,Pro Plan,Direct Sales,1.05,0.7743,1.0104,1.0117,0.2909,0.6614,0,33151.0,58.17,1928364.33,887324.28,1041040.05,192836.43,385672.87,462530.75,1530.61,461000.14,571.43,105898.6,354530.11,0.18385017005577986
2024-07-01,2024,7,Northeast US,Apparel,Direct Sales,1.05,0.7743,1.0104,1.0117,0.336,0.6794,0,64445.0,40.06,2581528.51,1187873.52,1393654.99,258152.85,516305.7,619196.44,1530.61,617665.82,571.43,141931.71,475162.68,0.18406253433164682
2024-07-01,2024,7,Northeast US,Footwear,Direct Sales,1.05,0.7743,1.0104,1.0117,0.4225,0.7161,0,52678.0,58.54,3083800.32,1418990.62,1664809.7,308380.03,616760.06,739669.6,1530.61,738138.99,571.43,169640.54,567927.02,0.1841646543444162
2024-07-01,2024,7,Northeast US,Accessories,Direct Sales,1.05,0.7743,1.0104,1.0117,0.2672,0.6522,0,23527.0,35.77,841603.9,387258.55,454345.35,84160.39,168320.78,201864.18,1530.61,200333.57,571.43,45945.29,153816.85,0.1827663227321071
2024-07-01,2024,7,Northeast US,Home & Living,Direct Sales,1.05,0.7743,1.0104,1.0117,0.1613,0.6135,0,27701.0,39.78,1102005.43,507080.62,594924.81,110200.54,220401.09,264323.18,1530.61,262792.57,571.43,60310.86,201910.28,0.18322076688859873
2024-07-01,2024,7,Northeast US,Beauty & Health,Direct Sales,1.05,0.7743,1.0104,1.0117,0.2714,0.6538,0,29017.0,52.39,1520244.98,699530.82,820714.16,152024.5,304049.0,364640.67,1530.61,363110.05,571.43,83383.88,279154.74,0.18362483920190284
2024-07-01,2024,7,Southeast US,Enterprise,Direct Sales,1.05,0.7743,0.9672,1.0117,0.2308,0.6515,0,52871.0,36.9,1950944.55,892030.99,1058913.56,195094.46,390188.91,473630.19,1530.61,472099.58,571.43,108451.47,363076.68,0.18610302378916918
2024-07-01,2024,7,Southeast US,Pro Plan,Direct Sales,1.05,0.7743,0.9672,1.0117,0.1085,0.6077,0,30462.0,60.97,1857209.22,849172.36,1008036.86,185720.92,371441.84,450874.1,1530.61,449343.48,571.43,103217.57,345554.48,0.1860611482426304
2024-07-01,2024,7,Southeast US,Apparel,Direct Sales,1.05,0.7743,0.9672,1.0117,0.5478,0.791,0,75036.0,36.81,2762150.2,1262938.81,1499211.39,276215.02,552430.04,670566.33,1530.61,669035.72,571.43,153746.79,514717.5,0.18634667296514143
2024-07-01,2024,7,Southeast US,Footwear,Direct Sales,1.05,0.7743,0.9672,1.0117,0.2542,0.6605,0,48582.0,61.23,2974824.0,1360179.72,1614644.28,297482.4,594964.8,722197.08,1530.61,720666.47,571.43,165621.86,554473.18,0.18638856618072197
2024-07-01,2024,7,Southeast US,Accessories,Direct Sales,1.05,0.7743,0.9672,1.0117,0.348,0.6982,0,25189.0,34.44,867521.48,396657.12,470864.36,86752.15,173504.3,210607.92,1530.61,209077.3,571.43,47956.35,160549.52,0.18506691038935427
2024-07-01,2024,7,Southeast US,Home & Living,Direct Sales,1.05,0.7743,0.9672,1.0117,0.2742,0.6683,0,30173.0,37.94,1144668.71,523377.24,621291.48,114466.87,228933.74,277890.86,1530.61,276360.25,571.43,63431.43,212357.39,0.18551864670084328
2024-07-01,2024,7,Southeast US,Beauty & Health,Direct Sales,1.05,0.7743,0.9672,1.0117,0.052,0.589,0,26141.0,55.52,1451343.71,663598.35,787745.37,145134.37,290268.74,352342.26,1530.61,350811.64,571.43,80555.25,269684.97,0.18581743810361778
2024-07-01,2024,7,Midwest US,Enterprise,Direct Sales,1.05,0.7743,1.0494,1.0117,0.2443,0.6298,0,51108.0,37.6,1921765.4,907193.24,1014572.16,192176.54,384353.08,438042.54,1530.61,436511.93,571.43,100266.32,335674.19,0.17466970213950153
2024-07-01,2024,7,Midwest US,Pro Plan,Direct Sales,1.05,0.7743,1.0494,1.0117,0.1105,0.5835,0,29249.0,62.36,1823951.08,861018.77,962932.3,182395.11,364790.22,415746.98,1530.61,414216.37,571.43,95138.34,318506.6,0.17462452995175723
2024-07-01,2024,7,Midwest US,Apparel,Direct Sales,1.05,0.7743,1.0494,1.0117,0.0845,0.5751,0,54555.0,43.94,2397288.46,1131669.81,1265618.65,239728.85,479457.69,546432.11,1530.61,544901.5,571.43,125195.92,419134.16,0.17483676536781892
2024-07-01,2024,7,Midwest US,Footwear,Direct Sales,1.05,0.7743,1.0494,1.0117,0.1892,0.61,0,44873.0,64.0,2871659.72,1355602.66,1516057.06,287165.97,574331.94,654559.15,1530.61,653028.53,571.43,150065.13,502391.97,0.17494829436128315
2024-07-01,2024,7,Midwest US,Accessories,Direct Sales,1.05,0.7743,1.0494,1.0117,0.167,0.6024,0,21730.0,37.39,812398.95,383503.02,428895.93,81239.9,162479.79,185176.25,1530.61,183645.63,571.43,42107.07,140967.14,0.1735195989605846
2024-07-01,2024,7,Midwest US,Home & Living,Direct Sales,1.05,0.7743,1.0494,1.0117,0.4246,0.7018,0,31687.0,36.92,1169847.56,552241.08,617606.48,116984.76,233969.51,266652.21,1530.61,265121.6,571.43,60846.54,203703.63,0.1741283539540827
2024-07-01,2024,7,Midwest US,Beauty & Health,Direct Sales,1.05,0.7743,1.0494,1.0117,0.141,0.5936,0,26343.0,55.28,1456313.43,687470.85,768842.58,145631.34,291262.69,331948.55,1530.61,330417.94,571.43,75864.7,253981.81,0.17440051349385688
2024-07-01,2024,7,West US,Enterprise,Direct Sales,1.05,0.7743,0.9861,1.0117,0.1149,0.606,0,49181.0,38.41,1889215.18,857294.5,1031920.69,188921.52,377843.04,465156.13,1530.61,463625.52,571.43,106502.44,356551.65,0.18873003656470727
2024-07-01,2024,7,West US,Pro Plan,Direct Sales,1.05,0.7743,0.9861,1.0117,0.1328,0.6122,0,30686.0,60.72,1863250.59,845512.2,1017738.39,186325.06,372650.12,458763.22,1530.61,457232.61,571.43,105032.07,351629.11,0.1887180993727741
2024-07-01,2024,7,West US,Apparel,Direct Sales,1.05,0.7743,0.9861,1.0117,0.3011,0.6747,0,63998.0,40.21,2573563.92,1167840.59,1405723.32,257356.39,514712.78,633654.15,1530.61,632123.53,571.43,145256.98,486295.12,0.1889578557660227
2024-07-01,2024,7,West US,Footwear,Direct Sales,1.05,0.7743,0.9861,1.0117,0.053,0.5856,0,43076.0,65.46,2819973.84,1279657.33,1540316.51,281997.38,563994.77,694324.36,1530.61,692793.75,571.43,159211.13,533011.18,0.18901281013301885
2024-07-01,2024,7,West US,Accessories,Direct Sales,1.05,0.7743,0.9861,1.0117,0.2892,0.6699,0,24167.0,35.24,851708.12,386491.01,465217.11,85170.81,170341.62,209704.67,1530.61,208174.06,571.43,47748.61,159854.03,0.18768639895085185
2024-07-01,2024,7,West US,Home & Living,Direct Sales,1.05,0.7743,0.9861,1.0117,0.1962,0.6346,0,28653.0,39.04,1118680.95,507638.85,611042.1,111868.09,223736.19,275437.81,1530.61,273907.2,571.43,62867.23,210468.55,0.18813992497145857
2024-07-01,2024,7,West US,Beauty & Health,Direct Sales,1.05,0.7743,0.9861,1.0117,0.2768,0.665,0,29515.0,51.9,1531790.41,695101.06,836689.34,153179.04,306358.08,377152.22,1530.61,375621.61,571.43,86261.54,288788.64,0.18853012665094307
2024-07-01,2024,7,International,Enterprise,Direct Sales,1.05,0.7743,0.8377,1.0117,0.1697,0.6382,0,51790.0,37.33,1933120.86,898941.99,1034178.87,193312.09,386624.17,454242.62,1530.61,452712.0,571.43,103992.33,348148.24,0.18009646846395314
2024-07-01,2024,7,International,Pro Plan,Direct Sales,1.05,0.7743,0.8377,1.0117,0.2833,0.6816,0,34166.0,57.2,1954374.89,908825.56,1045549.33,195437.49,390874.98,459236.86,1530.61,457706.25,571.43,105141.01,351993.81,0.18010557329663604
2024-07-01,2024,7,International,Apparel,Direct Sales,1.05,0.7743,0.8377,1.0117,0.2741,0.6779,0,64307.0,40.11,2579063.53,1199318.95,1379744.57,257906.35,515812.71,606025.51,1530.61,604494.9,571.43,138902.4,465021.07,0.18030617105426636
2024-07-01,2024,7,International,Footwear,Direct Sales,1.05,0.7743,0.8377,1.0117,0.1071,0.616,0,45314.0,63.65,2884172.37,1341201.0,1542971.37,288417.24,576834.47,677719.66,1530.61,676189.04,571.43,155392.05,520225.56,0.18037256212949573
2024-07-01,2024,7,International,Accessories,Direct Sales,1.05,0.7743,0.8377,1.0117,0.0462,0.5956,0,21487.0,37.62,808361.39,375905.1,432456.29,80836.14,161672.28,189947.87,1530.61,188417.26,571.43,43204.54,144641.29,0.17893146776839502
2024-07-01,2024,7,International,Home & Living,Direct Sales,1.05,0.7743,0.8377,1.0117,0.2608,0.6726,0,30370.0,37.8,1147997.64,533843.12,614154.52,114799.76,229599.53,269755.22,1530.61,268224.61,571.43,61560.23,206092.95,0.17952384466574342
2024-07-01,2024,7,International,Beauty & Health,Direct Sales,1.05,0.7743,0.8377,1.0117,0.2806,0.6805,0,30201.0,51.24,1547514.12,719626.71,827887.4,154751.41,309502.82,363633.17,1530.61,362102.56,571.43,83152.16,278378.97,0.17988783843859205
2024-08-01,2024,8,North America,Enterprise,Direct Sales,1.45,0.7833,1.0388,1.0134,0.2007,0.859,0,69713.0,37.94,2645143.66,1235054.04,1410089.62,264514.37,529028.73,616546.52,1530.61,615015.91,571.43,141322.23,473122.25,0.17886448178773018
2024-08-01,2024,8,North America,Pro Plan,Direct Sales,1.45,0.7833,1.0388,1.0134,0.03,0.7808,0,39137.0,63.6,2489187.61,1162236.01,1326951.6,248918.76,497837.52,580195.32,1530.61,578664.7,571.43,132961.45,445131.82,0.17882614320099402
2024-08-01,2024,8,North America,Apparel,Direct Sales,1.45,0.7833,1.0388,1.0134,0.207,0.8621,0,81780.0,42.08,3441020.27,1606659.8,1834360.47,344102.03,688204.05,802054.39,1530.61,800523.78,571.43,183989.04,615963.31,0.1790060103307674
2024-08-01,2024,8,North America,Footwear,Direct Sales,1.45,0.7833,1.0388,1.0134,0.0902,0.807,0,59364.0,65.68,3899223.26,1820601.09,2078622.17,389922.33,779844.65,908855.19,1530.61,907324.58,571.43,208553.22,698199.92,0.17906128309257163
2024-08-01,2024,8,North America,Accessories,Direct Sales,1.45,0.7833,1.0388,1.0134,0.2821,0.9007,0,32492.0,35.85,1164795.73,543859.18,620936.55,116479.57,232959.15,271497.83,1530.61,269967.21,571.43,61961.03,207434.76,0.178086813556571
2024-08-01,2024,8,North America,Home & Living,Direct Sales,1.45,0.7833,1.0388,1.0134,0.4518,0.9984,1,45081.0,36.39,1640622.84,766029.42,874593.42,164062.28,328124.57,382406.57,1530.61,380875.95,571.43,87470.04,292834.49,0.1784898288993709
2024-08-01,2024,8,North America,Beauty & Health,Direct Sales,1.45,0.7833,1.0388,1.0134,0.3332,0.9285,0,41207.0,51.7,2130304.85,994668.7,1135636.15,213030.48,426060.97,496544.69,1530.61,495014.08,571.43,113721.81,380720.84,0.17871660011476762
2024-08-01,2024,8,Europe,Enterprise,Direct Sales,1.45,0.7833,0.9817,1.0134,0.1485,0.8673,0,70385.0,37.74,2656438.69,1226951.07,1429487.62,265643.87,531287.74,632556.02,1530.61,631025.4,571.43,145004.41,485449.56,0.18274449993046893
2024-08-01,2024,8,Europe,Pro Plan,Direct Sales,1.45,0.7833,0.9817,1.0134,0.1608,0.8734,0,43780.0,59.76,2616336.27,1208428.64,1407907.64,261633.63,523267.25,623006.75,1530.61,621476.14,571.43,142808.08,478096.63,0.18273516118017963
2024-08-01,2024,8,Europe,Apparel,Direct Sales,1.45,0.7833,0.9817,1.0134,0.0439,0.8183,0,77627.0,43.31,3362220.93,1552936.48,1809284.44,336222.09,672444.19,800618.17,1530.61,799087.55,571.43,183658.71,614857.42,0.18287240273648525
2024-08-01,2024,8,Europe,Footwear,Direct Sales,1.45,0.7833,0.9817,1.0134,0.1316,0.8591,0,63191.0,63.44,4009009.19,1851673.87,2157335.32,400900.92,801801.84,954632.56,1530.61,953101.95,571.43,219082.02,733448.5,0.18295006702142283
2024-08-01,2024,8,Europe,Accessories,Direct Sales,1.45,0.7833,0.9817,1.0134,0.2171,0.902,0,32539.0,35.82,1165544.71,538339.67,627205.04,116554.47,233108.94,277541.63,1530.61,276011.02,571.43,63351.11,212088.48,0.1819651174084948
2024-08-01,2024,8,Europe,Home & Living,Direct Sales,1.45,0.7833,0.9817,1.0134,0.3838,0.9958,1,44962.0,36.45,1638708.16,756883.54,881824.62,163870.82,327741.63,390212.17,1530.61,388681.56,571.43,89265.33,298844.8,0.18236609012797006
2024-08-01,2024,8,Europe,Beauty & Health,Direct Sales,1.45,0.7833,0.9817,1.0134,0.1293,0.858,0,38078.0,54.02,2056827.14,950003.58,1106823.56,205682.71,411365.43,489775.42,1530.61,488244.81,571.43,112164.88,375508.5,0.1825668733639911
2024-08-01,2024,8,Northeast US,Enterprise,Direct Sales,1.45,0.7833,1.0058,1.0134,0.3146,0.9311,0,75561.0,36.28,2741561.6,1259055.63,1482505.97,274156.16,548312.32,660037.49,1530.61,658506.88,571.43,151325.15,506610.3,0.1847889538575387
2024-08-01,2024,8,Northeast US,Pro Plan,Direct Sales,1.45,0.7833,1.0058,1.0134,0.2712,0.9075,0,45488.0,58.5,2661234.24,1222165.48,1439068.76,266123.42,532246.85,640698.49,1530.61,639167.88,571.43,146877.18,491719.27,0.18477113461459146
2024-08-01,2024,8,Northeast US,Apparel,Direct Sales,1.45,0.7833,1.0058,1.0134,0.0501,0.8004,0,75931.0,43.85,3329379.36,1529009.53,1800369.83,332937.94,665875.87,801556.02,1530.61,800025.41,571.43,183874.42,615579.56,0.1848931868190593
2024-08-01,2024,8,Northeast US,Footwear,Direct Sales,1.45,0.7833,1.0058,1.0134,0.1856,0.8635,0,63519.0,63.26,4018236.73,1845365.64,2172871.1,401823.67,803647.35,967400.08,1530.61,965869.46,571.43,222018.55,743279.49,0.18497653073814793
2024-08-01,2024,8,Northeast US,Accessories,Direct Sales,1.45,0.7833,1.0058,1.0134,0.2592,0.9011,0,32505.0,35.84,1165010.03,535028.08,629981.95,116501.0,233002.01,280478.94,1530.61,278948.33,571.43,64026.69,214350.21,0.18399001251517122
2024-08-01,2024,8,Northeast US,Home & Living,Direct Sales,1.45,0.7833,1.0058,1.0134,0.1825,0.862,0,38921.0,39.49,1536919.07,705826.42,831092.65,153691.91,307383.81,370016.93,1530.61,368486.32,571.43,84620.42,283294.47,0.184326211789408
2024-08-01,2024,8,Northeast US,Beauty & Health,Direct Sales,1.45,0.7833,1.0058,1.0134,0.4879,1.0,1,44381.0,48.65,2159283.69,991645.89,1167637.81,215928.37,431856.74,519852.7,1530.61,518322.09,571.43,119082.65,398668.01,0.18462975098932
2024-08-01,2024,8,Southeast US,Enterprise,Direct Sales,1.45,0.7833,0.9774,1.0134,0.3098,0.9398,0,76267.0,36.1,2752919.34,1251663.55,1501255.79,275291.93,550583.87,675379.99,1530.61,673849.38,571.43,154853.93,518424.02,0.18831791126869704
2024-08-01,2024,8,Southeast US,Pro Plan,Direct Sales,1.45,0.7833,0.9774,1.0134,0.2171,0.8901,0,44616.0,59.14,2638439.71,1199613.36,1438826.35,263843.97,527687.94,647294.44,1530.61,645763.83,571.43,148394.25,496798.15,0.18829240179985013
2024-08-01,2024,8,Southeast US,Apparel,Direct Sales,1.45,0.7833,0.9774,1.0134,0.2075,0.8852,0,83971.0,41.46,3481679.19,1583007.12,1898672.06,348167.92,696335.84,854168.31,1530.61,852637.69,571.43,195975.24,656091.02,0.188440974655106
2024-08-01,2024,8,Southeast US,Footwear,Direct Sales,1.45,0.7833,0.9774,1.0134,0.3613,0.9693,0,71302.0,59.33,4230061.67,1923272.48,2306789.19,423006.17,846012.33,1037770.69,1530.61,1036240.08,571.43,238203.79,797464.86,0.18852322311414435
2024-08-01,2024,8,Southeast US,Accessories,Direct Sales,1.45,0.7833,0.9774,1.0134,0.0576,0.8136,0,29349.0,37.93,1113306.73,506184.63,607122.1,111330.67,222661.35,273130.08,1530.61,271599.47,571.43,62336.45,208691.59,0.18745201513333168
2024-08-01,2024,8,Southeast US,Home & Living,Direct Sales,1.45,0.7833,0.9774,1.0134,0.134,0.8489,0,38328.0,39.83,1526467.42,694035.46,832431.96,152646.74,305293.48,374491.74,1530.61,372961.13,571.43,85649.63,286740.07,0.1878455224416123
2024-08-01,2024,8,Southeast US,Beauty & Health,Direct Sales,1.45,0.7833,0.9774,1.0134,0.1919,0.8773,0,38934.0,53.35,2077259.12,944462.66,1132796.46,207725.91,415451.82,509618.72,1530.61,508088.11,571.43,116728.84,390787.85,0.18812667434575997
2024-08-01,2024,8,Midwest US,Enterprise,Direct Sales,1.45,0.7833,1.0314,1.0134,0.19,0.8532,0,69242.0,38.09,2637191.14,1232204.49,1404986.65,263719.11,527438.23,613829.31,1530.61,612298.7,571.43,140697.27,471030.0,0.17861048934056406
2024-08-01,2024,8,Midwest US,Pro Plan,Direct Sales,1.45,0.7833,1.0314,1.0134,0.1215,0.8208,0,41142.0,61.86,2545068.42,1189160.95,1355907.47,254506.84,509013.68,592386.94,1530.61,590856.33,571.43,135765.53,454519.37,0.17858827150902293
2024-08-01,2024,8,Midwest US,Apparel,Direct Sales,1.45,0.7833,1.0314,1.0134,0.2335,0.8749,0,82996.0,41.73,3463669.49,1618369.26,1845300.23,346366.95,692733.9,806199.38,1530.61,804668.77,571.43,184942.39,619154.95,0.17875693734277168
2024-08-01,2024,8,Midwest US,Footwear,Direct Sales,1.45,0.7833,1.0314,1.0134,0.0074,0.7708,0,56698.0,67.38,3820391.48,1785044.49,2035346.98,382039.15,764078.3,889229.54,1530.61,887698.93,571.43,204039.33,683088.18,0.17880057150582904
2024-08-01,2024,8,Midwest US,Accessories,Direct Sales,1.45,0.7833,1.0314,1.0134,0.219,0.8676,0,31298.0,36.6,1145573.96,535259.41,610314.55,114557.4,229114.79,266642.36,1530.61,265111.75,571.43,60844.27,203696.05,0.17781134794649137
2024-08-01,2024,8,Midwest US,Home & Living,Direct Sales,1.45,0.7833,1.0314,1.0134,0.0156,0.7742,0,34957.0,41.92,1465276.04,684637.41,780638.63,146527.6,293055.21,341055.82,1530.61,339525.21,571.43,77959.37,260994.41,0.178119619017315
2024-08-01,2024,8,Midwest US,Beauty & Health,Direct Sales,1.45,0.7833,1.0314,1.0134,0.2258,0.871,0,38657.0,53.57,2070662.03,967498.72,1103163.31,207066.2,414132.41,481964.7,1530.61,480434.09,571.43,110368.41,369494.25,0.1784425679549453
2024-08-01,2024,8,West US,Enterprise,Direct Sales,1.45,0.7833,0.9714,1.0134,0.0958,0.8369,0,67921.0,38.5,2614703.25,1199059.21,1415644.04,261470.33,522940.65,631233.07,1530.61,629702.46,571.43,144700.14,484430.89,0.18527184299021313
2024-08-01,2024,8,West US,Pro Plan,Direct Sales,1.45,0.7833,0.9714,1.0134,0.413,1.0,1,50125.0,55.2,2766822.58,1268818.59,1498003.99,276682.26,553364.52,667957.22,1530.61,666426.61,571.43,153146.69,512708.49,0.18530587891905956
2024-08-01,2024,8,West US,Apparel,Direct Sales,1.45,0.7833,0.9714,1.0134,0.1213,0.849,0,80533.0,42.44,3417590.74,1567249.99,1850340.75,341759.07,683518.15,825063.53,1530.61,823532.92,571.43,189281.14,633680.35,0.18541727146650683
2024-08-01,2024,8,West US,Footwear,Direct Sales,1.45,0.7833,0.9714,1.0134,0.2733,0.9264,0,68141.0,60.84,4145668.35,1901134.21,2244534.14,414566.84,829133.67,1000833.63,1530.61,999303.02,571.43,229708.27,769023.33,0.18550044650822103
2024-08-01,2024,8,West US,Accessories,Direct Sales,1.45,0.7833,0.9714,1.0134,0.3056,0.9442,0,34062.0,34.92,1189488.65,545479.61,644009.04,118948.86,237897.73,287162.44,1530.61,285631.83,571.43,65563.89,219496.51,0.1845301424271682
2024-08-01,2024,8,West US,Home & Living,Direct Sales,1.45,0.7833,0.9714,1.0134,0.1265,0.8514,0,38444.0,39.76,1528513.88,700950.92,827562.96,152851.39,305702.78,369008.8,1530.61,367478.19,571.43,84388.55,282518.2,0.18483194931798724
2024-08-01,2024,8,West US,Beauty & Health,Direct Sales,1.45,0.7833,0.9714,1.0134,0.0778,0.8286,0,36776.0,55.07,2025279.91,928759.51,1096520.39,202527.99,405055.98,488936.42,1530.61,487405.81,571.43,111971.91,374862.47,0.1850916844378316
2024-08-01,2024,8,International,Enterprise,Direct Sales,1.45,0.7833,0.8397,1.0134,0.1682,0.882,0,71574.0,37.39,2676291.57,1244202.68,1432088.89,267629.16,535258.31,629201.42,1530.61,627670.8,571.43,144232.86,482866.52,0.18042373462320477
2024-08-01,2024,8,International,Pro Plan,Direct Sales,1.45,0.7833,0.8397,1.0134,0.1374,0.8667,0,43446.0,60.02,2607459.77,1212202.92,1395256.86,260745.98,521491.95,613018.93,1530.61,611488.31,571.43,140510.88,470406.0,0.18040776905255954
2024-08-01,2024,8,International,Apparel,Direct Sales,1.45,0.7833,0.8397,1.0134,0.142,0.869,0,82432.0,41.89,3453180.45,1605376.79,1847803.66,345318.04,690636.09,811849.52,1530.61,810318.91,571.43,186241.92,623505.56,0.1805597966940882
2024-08-01,2024,8,International,Footwear,Direct Sales,1.45,0.7833,0.8397,1.0134,0.2356,0.9168,0,67437.0,61.19,4126571.97,1918435.19,2208136.78,412657.2,825314.39,970165.19,1530.61,968634.58,571.43,222654.52,745408.63,0.1806362848919366
2024-08-01,2024,8,International,Accessories,Direct Sales,1.45,0.7833,0.8397,1.0134,0.0809,0.8398,0,30295.0,37.27,1129124.91,524927.95,604196.96,112912.49,225824.98,265459.49,1530.61,263928.88,571.43,60572.21,202785.23,0.1795950370096786
2024-08-01,2024,8,International,Home & Living,Direct Sales,1.45,0.7833,0.8397,1.0134,0.1407,0.8683,0,39205.0,39.33,1541896.95,716824.86,825072.09,154189.69,308379.39,362503.01,1530.61,360972.39,571.43,82892.22,277508.74,0.17997878522296837
2024-08-01,2024,8,International,Beauty & Health,Direct Sales,1.45,0.7833,0.8397,1.0134,0.1415,0.8687,0,38555.0,53.64,2068246.42,961523.69,1106722.73,206824.64,413649.28,486248.8,1530.61,484718.19,571.43,111353.76,372793.01,0.18024593510477346
2024-09-01,2024,9,North America,Enterprise,Direct Sales,1.2,0.835,1.0311,1.0151,0.369,0.8053,0,65355.0,35.85,2342758.7,1089600.49,1253158.21,234275.87,468551.74,550330.6,1530.61,548799.99,571.43,126092.57,422135.99,0.18018756690563137
2024-09-01,2024,9,North America,Pro Plan,Direct Sales,1.2,0.835,1.0311,1.0151,0.1354,0.7026,0,35216.0,61.47,2164812.54,1006838.99,1157973.55,216481.25,432962.51,508529.79,1530.61,506999.18,571.43,116478.38,389949.37,0.18013077936069236
